time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1712267995243790300,0.602790283203125,1.5607850551605225,0.9050966501235962,3.9073798656463623,10.17300033569336,0.6700000166893005,172,-3.0999999046325684,-82.3505918,29.6409277
1712267996368359700,1.727359619140625,6.786160945892334,0.9626006484031677,3.8223025798797607,8.529999732971191,0.659568190574646,171.99374389648438,-3.0999999046325684,-82.350568,29.6409362
1712267996681000000,2.04,45,1.5,2.1065385341644287,8.137999534606934,0.6568794250488281,171.9558563232422,-3.5999999046325684,-82.3505659,29.6409365
1712267997340654300,2.699654296875,45,0.49492883682250977,2.1065385341644287,136.72799682617188,1.076121211051941,219.34671020507812,-3.5999999046325684,-82.3505677,29.6409339
1712267997368115700,2.72711572265625,45,0.29974275827407837,2.22340726852417,17.37700080871582,0.8545517921447754,322.5860595703125,-3.5999999046325684,-82.3505679,29.6409416
1712267997978818300,3.337818359375,45,0.23409779369831085,2.22340726852417,16.840999603271484,1.1583282947540283,347.1816711425781,-3.5999999046325684,-82.3505701,29.6409492
1712267998368098600,3.7270986328125,45,0.2438601553440094,2.120793104171753,14.399999618530273,1.1663105487823486,358.7682189941406,-3.3340161549398815,-82.3505714,29.6409685
1712267999022943200,4.381943115234375,45,0.23333700001239777,2.120793104171753,13.234999656677246,1.1778136491775513,354.6874084472656,-3.3340161549398815,-82.3505716,29.640982
1712267999367570200,4.726570068359375,45,0.21933534741401672,2.283950090408325,12.175999641418457,1.2580782175064087,359.1203918457031,-3.3140485294659854,-82.3505718,29.641001
1712267999562828000,4.921828125,45,0.24430713057518005,2.283950090408325,11.460000038146973,1.2599027156829834,1.6631914377212524,-3.3140485294659854,-82.35057,29.6410107
1712267999866961200,5.225961181640625,45,0.16841234266757965,2.254474401473999,10.946999549865723,1.2440258264541626,6.511681079864502,-3.3048326864173347,-82.3505679,29.6410188
1712268000182289700,5.54128955078125,45,0.20373760163784027,2.254474401473999,10.560999870300293,1.2474576234817505,7.234248638153076,-3.3048326864173347,-82.3505664,29.6410256
1712268000367248100,5.726248046875,45,0.17745965719223022,2.448291063308716,10.069000244140625,1.1922425031661987,9.351604461669922,-3.335552124176438,-82.3505659,29.6410351
1712268000685879000,6.044879150390625,45,0.2166476547718048,2.448291063308716,9.64799976348877,1.19296395778656,8.331097602844238,-3.335552124176438,-82.3505637,29.6410443
1712268001264422400,6.62342236328125,45,0.1986335963010788,2.448291063308716,9.310999870300293,1.2332006692886353,2.040097236633301,-3.335552124176438,-82.3505625,29.6410542
1712268001367568100,6.726568115234375,45,0.1841769963502884,2.4783332347869873,8.954000473022461,1.2310481071472168,0.372342973947525,-3.4560016782092546,-82.3505628,29.6410593
1712268001767789600,7.12678955078125,45,0.2203904241323471,2.4783332347869873,8.60200023651123,1.2259712219238281,359.84130859375,-3.4560016782092546,-82.3505611,29.6410685
1712268002366752000,7.725751953125,45,0.206123486161232,2.4783332347869873,8.317999839782715,1.2291163206100464,357.7177429199219,-3.4560016782092546,-82.3505609,29.6410783
1712268002367503000,7.726503173828125,45,0.19086302816867828,2.489384412765503,8.043000221252441,1.227622389793396,357.0557861328125,-3.4969607350559,-82.3505615,29.6410798
1712268002858397200,8.217397216796876,45,0.24115607142448425,2.489384412765503,7.129000186920166,1.23016357421875,357.4577941894531,-3.4969607350559,-82.3505601,29.6410883
1712268003367775500,8.726775390625,45,0.1966305822134018,2.53598952293396,6.289000034332275,1.2629367113113403,354.8622131347656,-3.3724153021280827,-82.350561,29.6410965
1712268003466841000,8.825841064453124,45,0.1976909637451172,2.53598952293396,5.873000144958496,1.2538458108901978,355.3470153808594,-3.3724153021280827,-82.3505597,29.6410993
1712268003979707600,9.338707763671875,45,0.20301872491836548,2.53598952293396,5.72599983215332,1.2584081888198853,353.89019775390625,-3.3724153021280827,-82.3505596,29.6411068
1712268004367402500,9.726402587890625,45,0.1860942840576172,2.5420243740081787,5.336999893188477,1.2413533926010132,352.91021728515625,-3.3498878235925247,-82.3505607,29.6411123
1712268004578579500,9.937579345703124,45,0.23503530025482178,2.5420243740081787,4.848999977111816,1.2369338274002075,354.4058532714844,-3.3498878235925247,-82.3505597,29.6411158
1712268005080970200,10.43997021484375,45,0.21731676161289215,2.5420243740081787,4.551000118255615,1.2461870908737183,353.2218933105469,-3.3498878235925247,-82.3505598,29.6411225
1712268005368078800,10.727078857421875,45,0.1963469237089157,2.5895297527313232,4.123000144958496,1.2409207820892334,352.52593994140625,-3.3724153021280827,-82.350561,29.6411263
1712268005718349600,11.077349609375,45,0.24512167274951935,2.5895297527313232,3.940999984741211,1.241570234298706,355.50390625,-3.3724153021280827,-82.3505602,29.6411312
1712268006240548400,11.59954833984375,45,0.22519569098949432,2.5895297527313232,3.9159998893737793,1.2540184259414673,357.391357421875,-3.3724153021280827,-82.3505601,29.6411382
1712268006367446000,11.726446044921875,45,0.195799320936203,2.632540225982666,3.7709999084472656,1.2286967039108276,357.3370666503906,-3.4277097676487926,-82.3505608,29.64114
1712268006459000000,11.818,45,0.19181683659553528,2.53894305229187,3.6549999713897705,1.2201905250549316,358.21356201171875,-3.3708103197213646,-82.3505599,29.6411409
1712268006859833000,12.2188330078125,45,0.23355059325695038,2.53894305229187,3.5940001010894775,1.2193706035614014,359.3144226074219,-3.3708103197213646,-82.3505593,29.6411456
1712268007361635000,12.720635009765624,45,0.20459167659282684,2.53894305229187,3.6070001125335693,1.230843186378479,0.4866357743740082,-3.3708103197213646,-82.3505591,29.6411516
1712268007367329500,12.72632958984375,45,0.18601086735725403,2.3753416538238525,3.569999933242798,1.2280676364898682,0.1694338321685791,-3.231419932660458,-82.3505599,29.6411517
1712268007961666000,13.320666015625,45,0.15736381709575653,2.3753416538238525,3.5409998893737793,1.2328147888183594,5.049736022949219,-3.231419932660458,-82.3505592,29.6411577
1712268008367252500,13.72625244140625,45,0.19116157293319702,2.344346046447754,3.6050000190734863,1.2063214778900146,8.942048072814941,-3.231419932660458,-82.3505603,29.6411617
1712268008520848000,13.879847900390626,45,0.19856150448322296,2.344346046447754,3.6619999408721924,1.208351731300354,10.242366790771484,-3.231419932660458,-82.3505596,29.6411624
1712268009100344800,14.4593447265625,45,0.2102712094783783,2.344346046447754,3.734999895095825,1.1968387365341187,10.361546516418457,-3.231419932660458,-82.3505586,29.6411681
1712268009367332600,14.72633251953125,45,0.1927192658185959,2.372821092605591,3.8559999465942383,1.1710659265518188,6.910729885101318,-3.0873717574336226,-82.3505612,29.6411702
1712268009661183500,15.02018359375,45,0.24652498960494995,2.372821092605591,4.026000022888184,1.1627038717269897,4.007717609405518,-3.0873717574336226,-82.3505612,29.6411717
1712268010221688000,15.58068798828125,45,0.22344160079956055,2.372821092605591,4.172999858856201,1.1822060346603394,0.07014350593090057,-3.0873717574336226,-82.3505613,29.6411773
1712268010367334100,15.726334228515626,45,0.20974045991897583,2.382277727127075,4.322000026702881,1.1641863584518433,357.93359375,-3.0812279457927474,-82.3505646,29.6411783
1712268010763095800,16.122095703125,45,0.2434096336364746,2.382277727127075,4.561999797821045,1.1573201417922974,1.9459000825881958,-3.0812279457927474,-82.3505649,29.6411806
1712268011403123500,16.76212353515625,45,0.21314139664173126,2.382277727127075,4.830999851226807,1.1638392210006714,8.585763931274414,-3.0812279457927474,-82.3505652,29.6411862
1712268011429017300,16.788017333984374,45,0.1877279430627823,2.7073686122894287,5.002999782562256,1.1541385650634766,8.405107498168945,-3.0999999046325684,-82.3505684,29.6411852
1712268011940890600,17.299890625,45,0.16451552510261536,2.7073686122894287,5.440999984741211,1.1525201797485352,7.768519878387451,-3.0999999046325684,-82.3505721,29.6411902
1712268012367250200,17.726250244140626,45,0.1957111656665802,2.7283174991607666,5.76200008392334,1.1515694856643677,4.471550941467285,-3.0999999046325684,-82.3505809,29.6411935
1712268012578529300,17.937529296875,45,0.1963878571987152,2.7283174991607666,6.078999996185303,1.1505087614059448,4.319736957550049,-3.0999999046325684,-82.3505852,29.6411953
1712268013178006300,18.53700634765625,45,0.16036644577980042,2.7283174991607666,6.431000232696533,1.1377651691436768,2.823594570159912,-3.0999999046325684,-82.3505897,29.6412009
1712268013367617500,18.726617431640626,45,0.19825108349323273,2.8340811729431152,6.683000087738037,1.1225638389587402,359.4292907714844,-3.0999999046325684,-82.3505987,29.641202
1712268013767046000,19.1260458984375,45,0.19780883193016052,2.8340811729431152,6.980000019073486,1.1239547729492188,358.4244689941406,-3.0999999046325684,-82.3506041,29.6412058
1712268014279309600,19.6383095703125,45,0.20839716494083405,2.8340811729431152,7.263000011444092,1.1457023620605469,357.684326171875,-3.0999999046325684,-82.350609,29.6412107
1712268014367906800,19.72690673828125,45,0.19421681761741638,2.8000130653381348,7.377999782562256,1.1370484828948975,356.238525390625,-3.0999999046325684,-82.3506158,29.641211
1712268014947409000,20.306408935546877,45,0.16413220763206482,2.8000130653381348,7.53000020980835,1.1423606872558594,353.9493713378906,-3.0999999046325684,-82.3506215,29.6412165
1712268015367687700,20.726687744140627,45,0.19704017043113708,3.976430892944336,7.679999828338623,1.124926209449768,350.8777770996094,-3.0999999046325684,-82.350628,29.6412207
1712268015425549300,20.78454931640625,45,0.19897876679897308,3.976430892944336,7.614999771118164,1.1251980066299438,349.87384033203125,-3.0999999046325684,-82.3506299,29.6412213
1712268016106017000,21.46501708984375,45,0.16801388561725616,3.976430892944336,7.669000148773193,1.14159095287323,342.9505920410156,-3.0999999046325684,-82.3506337,29.6412289
1712268016367929600,21.7269296875,45,0.19316190481185913,4.296207427978516,7.563000202178955,1.1443370580673218,340.1471252441406,-3.0999999046325684,-82.3506372,29.6412325
1712268016415033600,21.77403369140625,45,0.19316190481185913,2.082758903503418,7.453999996185303,1.1464601755142212,339.3131103515625,-3.2257877649747613,-82.3506382,29.6412332
1712268016579662000,21.938662109375,45,0.19316190481185913,2.082758903503418,7.416999816894531,1.1482861042022705,338.6619873046875,-3.2257877649747613,-82.3506396,29.6412353
1712268017179315700,22.538315673828127,45,0.16546466946601868,2.082758903503418,7.298999786376953,1.156816005706787,340.925537109375,-3.2257877649747613,-82.350643,29.6412418
1712268017367575600,22.726575439453125,45,0.20333437621593475,2.0992393493652344,7.131999969482422,1.1389703750610352,342.3341979980469,-3.266746350481611,-82.350644,29.6412447
1712268017720509400,23.079509521484376,45,0.20333437621593475,2.0992393493652344,6.958000183105469,1.1338157653808594,342.993408203125,-3.266746350481611,-82.3506454,29.6412489
1712268018318782500,23.677782470703125,45,0.21784073114395142,2.0992393493652344,6.763999938964844,1.1580125093460083,342.9716796875,-3.266746350481611,-82.3506477,29.6412563
1712268018367410400,23.726410400390623,45,0.19536593556404114,2.1572728157043457,6.689000129699707,1.1555627584457397,343.192626953125,-3.139593976096954,-82.3506475,29.6412578
1712268018821081300,24.180081298828124,45,0.24285727739334106,2.1572728157043457,6.416999816894531,1.1668894290924072,342.9012756347656,-3.139593976096954,-82.3506489,29.6412636
1712268019367626500,24.72662646484375,45,0.1980336308479309,2.272294044494629,6.117000102996826,1.161708116531372,346.025146484375,-3.203158581286175,-82.3506467,29.6412733
1712268019459007500,24.818007568359373,45,0.1980336308479309,2.272294044494629,5.9029998779296875,1.160939335823059,347.11407470703125,-3.203158581286175,-82.3506457,29.6412755
1712268020000177000,25.359177001953125,45,0.1656583845615387,2.272294044494629,5.693999767303467,1.1828293800354004,349.971923828125,-3.203158581286175,-82.3506459,29.6412832
1712268020367750000,25.72675,45,0.19592447578907013,2.1572704315185547,5.494999885559082,1.1815160512924194,352.6568908691406,-3.1355767637506062,-82.3506434,29.6412886
1712268020599155500,25.958155517578124,45,0.19592447578907013,2.1572704315185547,5.283999919891357,1.1799803972244263,353.39141845703125,-3.1355767637506062,-82.3506424,29.6412918
1712268021101402600,26.460402587890623,45,0.17542245984077454,2.1572704315185547,5.190000057220459,1.189280390739441,350.4681701660156,-3.1355767637506062,-82.3506426,29.6412982
