time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1712267185717000000,0.739,45,1.5,2.881082773208618,29.23200035095215,0,0,-2.1999998092651367,-82.3482491,29.641819
1712267187368109600,2.390109619140625,45,0.7621679902076721,3.094578981399536,18.163999557495117,0.19600483775138855,137.91807556152344,-2.1999998092651367,-82.3482178,29.6417889
1712267188367858000,3.38985791015625,96.39810943603516,1.3792752027511597,3.0367443561553955,13.487000465393066,0.17177841067314148,111.98342895507812,-2.1999998092651367,-82.348215,29.6417916
1712267189367884500,4.389884521484375,10.021523475646973,1.0960383415222168,3.063994884490967,11.09000015258789,0.5975083112716675,358.7148132324219,-2.1999998092651367,-82.348209,29.6417895
1712267190367785200,5.38978515625,14.578328132629395,0.4327816963195801,3.1789557933807373,9.652000427246094,1.1860308647155762,354.4035949707031,-2.1999998092651367,-82.3482096,29.6417932
1712267191367374800,6.389374755859375,46.97254943847656,1.0960383415222168,2.999382257461548,4.585999965667725,1.152817964553833,355.9908142089844,-2.1999998092651367,-82.3482166,29.6417997
1712267192368158200,7.390158203125,38.3758659362793,0.8490583300590515,4.279346466064453,3.947000026702881,1.1198259592056274,344.5558776855469,-2.1999998092651367,-82.3482214,29.6418073
1712267192997000000,8.019,45,1.5,4.22000789642334,7.341000080108643,1.1208782196044922,344.8603515625,-3.4000000953674316,-82.348219,29.6418149
1712267193130916400,8.152916259765625,45,1.5,4.22000789642334,9.779999732971191,1.1218699216842651,345.22528076171875,-3.4000000953674316,-82.3482152,29.6418176
1712267193367391500,8.3893916015625,45,1.5,4.221825122833252,9.477999687194824,1.1140060424804688,344.9678649902344,-3.4000000953674316,-82.3482173,29.6418165
1712267193750054000,8.772053955078125,45,0.28931787610054016,4.221825122833252,9.753999710083008,1.1432514190673828,337.4593505859375,-3.4000000953674316,-82.3482211,29.6418161
1712267194271590100,9.293590087890625,45,0.3160680830478668,4.221825122833252,9.418000221252441,1.1583341360092163,334.24993896484375,-3.4000000953674316,-82.3482237,29.6418176
1712267194367915300,9.389915283203125,45,0.25450199842453003,4.2968878746032715,9.62399959564209,1.1571005582809448,332.64764404296875,-3.4000000953674316,-82.348225,29.6418174
1712267194907981800,9.92998193359375,45,0.2306174337863922,4.2968878746032715,9.241999626159668,1.1697008609771729,330.1931457519531,-3.4000000953674316,-82.3482278,29.6418218
1712267195367238400,10.38923828125,45,0.23549796640872955,4.1971282958984375,8.916999816894531,1.1644099950790405,328.4283447265625,-3.4000000953674316,-82.3482314,29.6418264
1712267195488191200,10.510191162109376,45,0.23417042195796967,4.1971282958984375,9.067999839782715,1.1662760972976685,328.4852294921875,-3.4000000953674316,-82.3482316,29.6418265
1712267196086234400,11.108234375,45,0.21656760573387146,4.1971282958984375,8.779999732971191,1.1662044525146484,330.08770751953125,-3.4000000953674316,-82.3482366,29.6418327
1712267196367771100,11.389771240234374,45,0.19469448924064636,4.006964683532715,8.878999710083008,1.1789414882659912,331.1954345703125,-3.4000000953674316,-82.34824,29.6418369
1712267196570854400,11.5928544921875,45,0.2394210547208786,4.006964683532715,8.588000297546387,1.1757572889328003,332.48883056640625,-3.4000000953674316,-82.3482406,29.6418386
1712267197294814200,12.316814208984376,45,0.21531453728675842,4.006964683532715,8.347000122070312,1.1620604991912842,331.7591247558594,-3.4000000953674316,-82.3482454,29.6418461
1712267197368078800,12.390078857421875,45,0.19243700802326202,4.114664554595947,8.097999572753906,1.1520299911499023,331.460205078125,-3.4000000953674316,-82.3482466,29.6418474
1712267197787369200,12.809369140625,45,0.16269758343696594,4.114664554595947,8.130999565124512,1.1560145616531372,332.3729553222656,-3.4000000953674316,-82.3482482,29.6418508
1712267198192947500,13.214947509765626,45,0.21566739678382874,4.385538101196289,6.815000057220459,1.1647169589996338,333.3087463378906,-3.4000000953674316,-82.34825,29.6418544
1712267198368075000,13.390074951171876,45,0.19832561910152435,4.189548015594482,5.329999923706055,1.1748756170272827,334.9380187988281,-3.4000000953674316,-82.3482497,29.6418583
1712267198410832100,13.43283203125,45,0.19832561910152435,4.189548015594482,5.254000186920166,1.1753902435302734,335.5762939453125,-3.4000000953674316,-82.3482493,29.6418593
1712267198908252400,13.93025244140625,45,0.20387428998947144,4.189548015594482,5.109000205993652,1.1974486112594604,336.9342346191406,-3.4000000953674316,-82.3482506,29.641864
1712267199368114000,14.390114013671875,45,0.21797630190849304,3.962399959564209,4.879000186920166,1.209970235824585,336.83770751953125,-3.4000000953674316,-82.348253,29.6418691
1712267199565320700,14.58732080078125,45,0.21464423835277557,3.962399959564209,4.816999912261963,1.2152694463729858,337.7505798339844,-3.4000000953674316,-82.3482525,29.6418707
1712267200049395700,15.071395751953125,45,0.2097940742969513,3.962399959564209,4.696000099182129,1.225939154624939,338.52423095703125,-3.4000000953674316,-82.348254,29.641876
1712267200367930400,15.389930419921875,45,0.226443350315094,3.4285309314727783,4.584000110626221,1.22440505027771,339.80267333984375,-3.4000000953674316,-82.3482554,29.6418799
1712267200647748000,15.669748046875,45,0.15011128783226013,3.4285309314727783,4.464000225067139,1.2137295007705688,341.9970397949219,-3.4000000953674316,-82.3482556,29.6418823
1712267201211877000,16.233877197265624,45,0.20271790027618408,3.4285309314727783,4.35099983215332,1.210810899734497,345.625,-3.4000000953674316,-82.3482569,29.6418885
1712267201367865000,16.389864990234376,45,0.1839352399110794,3.57181978225708,4.26200008392334,1.2149739265441895,347.0743713378906,-3.4000000953674316,-82.3482573,29.6418903
