time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1712672772824000000,0.282,45,1.5,11.42943000793457,72.9000015258789,0,0,14.699999809265137,-82.3482055,29.6426991
1712672774958778000,2.416778076171875,45,0.35510560870170593,11.433181762695312,10.720000267028809,0.42844492197036743,220.73052978515625,14.699999809265137,-82.3485018,29.6424001
1712672775952845300,3.41084521484375,69.17820739746094,1.1122050285339355,11.443122863769531,8.576000213623047,0.5508860945701599,274.912109375,14.699999809265137,-82.3484874,29.6424566
1712672776949561900,4.407561767578125,29.785829544067383,1.0401922464370728,11.453089714050293,7.861000061035156,0.9218086004257202,0.5821975469589233,14.699999809265137,-82.3484793,29.6424932
1712672777947310300,5.405310302734375,22.464614868164062,0.9143850207328796,11.463067054748535,7.236000061035156,1.501720905303955,325.6856384277344,14.699999809265137,-82.3484846,29.6425249
1712672778948727800,6.406727783203125,33.258174896240234,0.8489994406700134,11.473089218139648,6.645999908447266,1.2305628061294556,327.9266662597656,14.699999809265137,-82.3484852,29.6425465
1712672779947903000,7.405903076171875,40.95359802246094,1.136001706123352,10.5119047164917,6.432000160217285,1.2415953874588013,337.7085876464844,14.699999809265137,-82.3484826,29.6425642
1712672780958366000,8.416365966796874,42.456031799316406,1.22036874294281,10.527432441711426,5.360000133514404,1.312196135520935,341.445068359375,14.699999809265137,-82.3484765,29.6425826
1712672781957407700,9.41540771484375,45,1.5,10.528590202331543,5.909999847412109,1.303839921951294,341.80908203125,14.699999809265137,-82.3484756,29.6425919
1712672782366383600,9.824383544921876,45,0.2912704050540924,10.528590202331543,6.4730000495910645,1.1944462060928345,350.0750732421875,14.699999809265137,-82.3484734,29.6425935
1712672782746740700,10.20474072265625,45,0.3112855851650238,10.528590202331543,6.89300012588501,1.193493127822876,353.12188720703125,14.699999809265137,-82.3484722,29.6425949
1712672782947713300,10.40571337890625,45,0.29564759135246277,10.538493156433105,6.802999973297119,1.1499334573745728,346.1238708496094,14.699999809265137,-82.3484739,29.6425931
1712672783550448400,11.008448486328126,45,0.2391522079706192,10.538493156433105,6.59499979019165,1.174850344657898,346.5248718261719,14.699999809265137,-82.3484724,29.6425966
1712672783912982000,11.37098193359375,45,0.2391522079706192,10.538493156433105,6.480000019073486,1.1776888370513916,346.2559814453125,14.699999809265137,-82.3484722,29.6425984
1712672783951002400,11.40900244140625,45,0.2247585654258728,10.548526763916016,6.501999855041504,1.1571630239486694,342.93121337890625,14.699999809265137,-82.3484733,29.6425982
1712672784627332400,12.085332275390625,45,0.2208966463804245,10.53123950958252,6.334000110626221,0.5873172879219055,227.9722137451172,14.699999809265137,-82.3484727,29.6426009
1712672784952843500,12.410843505859376,45,0.1997622698545456,10.531896591186523,6.181000232696533,1.0357699394226074,253.4618682861328,14.699999809265137,-82.3484755,29.6425999
1712672785127530200,12.5855302734375,45,0.2523404359817505,10.531896591186523,5.989999771118164,1.0579040050506592,258.40771484375,14.699999809265137,-82.3484765,29.6425998
1712672785829751600,13.28775146484375,45,0.22813202440738678,10.531896591186523,5.916999816894531,1.1030452251434326,313.5280456542969,14.699999809265137,-82.3484802,29.6426022
1712672785953441800,13.41144189453125,45,0.18821683526039124,10.541704177856445,5.769999980926514,1.1965372562408447,310.5856628417969,14.699999809265137,-82.3484842,29.6426043
1712672786332293600,13.790293701171874,45,0.1613997519016266,10.541704177856445,5.699999809265137,1.273716926574707,320.8591613769531,14.699999809265137,-82.3484867,29.6426081
1712672786953883100,14.411883056640624,45,0.19267083704471588,10.555150985717773,5.598999977111816,1.2479816675186157,322.66693115234375,14.699999809265137,-82.3484929,29.6426132
1712672787095088000,14.553088134765625,45,0.24054774641990662,10.555150985717773,5.270999908447266,1.2418116331100464,325.4560546875,14.699999809265137,-82.3484923,29.6426139
1712672787466478600,14.924478515625,45,0.17444372177124023,10.555150985717773,4.96999979019165,1.2676949501037598,331.5592041015625,14.699999809265137,-82.3484927,29.6426175
1712672787950051300,15.40805126953125,45,0.21250924468040466,10.565113067626953,4.61899995803833,1.2145328521728516,330.6363525390625,14.699999809265137,-82.3484978,29.6426218
1712672788267577300,15.725577392578124,45,0.17142386734485626,10.565113067626953,4.630000114440918,1.2329164743423462,336.4718933105469,14.699999809265137,-82.3484963,29.6426264
1712672788629993700,16.08799365234375,45,0.2175111174583435,10.565113067626953,4.638999938964844,1.222914695739746,339.0843811035156,14.699999809265137,-82.3484964,29.6426305
1712672788951573500,16.409573486328124,45,0.2099646031856537,10.575128555297852,4.581999778747559,1.1873308420181274,337.28656005859375,14.699999809265137,-82.3484992,29.6426331
1712672789332788700,16.790788818359374,45,0.18354088068008423,10.855727195739746,4.576000213623047,1.214220404624939,344.4791259765625,13.399999618530273,-82.3484938,29.642641
1712672789795367400,17.253367431640626,45,0.2340441197156906,10.855727195739746,4.585000038146973,1.1982674598693848,349.44476318359375,13.399999618530273,-82.3484914,29.6426478
1712672789953543700,17.411543701171876,45,0.22406898438930511,10.8262357711792,4.669000148773193,1.165204644203186,351.47479248046875,13.399999618530273,-82.3484909,29.6426497
1712672790586507300,18.04450732421875,45,0.19891925156116486,10.8262357711792,4.750999927520752,1.1818634271621704,355.90350341796875,13.399999618530273,-82.3484885,29.6426562
