time,seconds_elapsed,relativeAltitude,pressure
1711487046911944200,83.65494409179688,-2.0689010620117188,1007.45068359375
1711487046951944400,83.6949443359375,-2.1693077087402344,1007.462890625
1711487046991944700,83.73494482421874,-2.0741844177246094,1007.451416015625
1711487047031948300,83.7749482421875,-2.029266357421875,1007.446044921875
1711487047071945700,83.81494580078125,-2.0160560607910156,1007.444580078125
1711487047111937500,83.8549375,-2.0847549438476562,1007.45263671875
1711487047151945000,83.89494506835938,-2.0768280029296875,1007.451904296875
1711487047191945200,83.9349453125,-2.0636138916015625,1007.4501953125
1711487047231945200,83.9749453125,-2.092681884765625,1007.45361328125
1711487047271947300,84.014947265625,-2.1349563598632812,1007.458740234375
1711487047311947800,84.05494775390625,-1.6514205932617188,1007.40087890625
1711487047351947300,84.094947265625,-1.8337364196777344,1007.422607421875
1711487047391945000,84.13494506835937,-1.593292236328125,1007.393798828125
1711487047431944200,84.17494409179687,-1.4188995361328125,1007.373046875
1711487047471948000,84.21494799804688,-1.5325202941894531,1007.38671875
1711487047511951000,84.254951171875,-1.6725578308105469,1007.4033203125
1711487047551947800,84.29494775390626,-1.8125991821289062,1007.420166015625
1711487047591947300,84.334947265625,-2.0451202392578125,1007.447998046875
1711487047631950600,84.37495068359375,-2.0134124755859375,1007.444091796875
1711487047671948500,84.41494848632813,-2.0530471801757812,1007.448974609375
1711487047711944200,84.45494409179688,-2.1323165893554688,1007.45849609375
1711487047751950600,84.49495068359376,-2.2010154724121094,1007.466552734375
1711487047791953000,84.53495288085938,-2.2644271850585938,1007.47412109375
1711487047831966500,84.57496655273438,-2.031909942626953,1007.4462890625
1711487047871952000,84.61495190429687,-1.8733711242675781,1007.427490234375
1711487047911949600,84.65494946289063,-1.9288597106933594,1007.43408203125
1711487047951946000,84.69494604492188,-2.385974884033203,1007.48876953125
1711487047991930400,84.73493041992188,-2.050403594970703,1007.448486328125
1711487048031951400,84.77495141601563,-1.9896316528320312,1007.44140625
1711487048071949300,84.81494921875,-2.301422119140625,1007.478515625
1711487048111945700,84.85494580078125,-2.1058921813964844,1007.455078125
1711487048151947500,84.89494750976563,-2.0530471801757812,1007.44873046875
1711487048191955700,84.93495581054688,-2.0662574768066406,1007.450439453125
1711487048231950000,84.9749501953125,-2.0873947143554688,1007.452880859375
1711487048271933000,85.01493286132812,-2.06097412109375,1007.44970703125
1711487048311947000,85.05494702148438,-2.0371932983398438,1007.447021484375
1711487048351952000,85.09495190429688,-2.1032485961914062,1007.454833984375
1711487048391947000,85.13494702148438,-1.8971519470214844,1007.43017578125
1711487048431949300,85.17494921875,-2.1666641235351562,1007.46240234375
